fasta_id	sequence_id	predicted_label	p_temperate	p_virulent
uvig_211377	11382	virulent	0.44036183824380687	0.5596381617561932
uvig_211380	11383	virulent	0.3967953884218137	0.6032046115781863
uvig_211381	11384	temperate	0.6292638611486904	0.3707361388513096
uvig_211393	11385	temperate	0.8765893173311489	0.12341068266885119
uvig_211394	11386	temperate	0.6876633750673254	0.3123366249326745
uvig_211398	11387	temperate	0.6170188812609364	0.3829811187390636
uvig_211399	11388	temperate	0.6242816910077007	0.3757183089922993
uvig_211401	11389	temperate	0.7563496757158231	0.24365032428417682
uvig_211404	11390	virulent	0.0010110158754616752	0.9989889841245384
uvig_211405	11391	temperate	0.6724208760036114	0.32757912399638855
uvig_211406	11392	temperate	0.6953205393920393	0.3046794606079607
uvig_211450	11393	temperate	0.9013780930611064	0.09862190693889358
uvig_211452	11394	temperate	0.6431083303605564	0.35689166963944363
uvig_211453	11395	temperate	0.6325454175111649	0.36745458248883506
uvig_211454	11396	temperate	0.7842084765078083	0.21579152349219152
uvig_211460	11397	temperate	0.7775433170084614	0.22245668299153867
uvig_211461	11398	virulent	0.07458714264576786	0.9254128573542322
uvig_211463	11399	temperate	0.8413299528500569	0.15867004714994318
uvig_211464	11400	temperate	0.8278253275897488	0.17217467241025122
uvig_211465	11401	temperate	0.8569150424677535	0.14308495753224648
uvig_211468	11402	virulent	0.14171386098241856	0.8582861390175814
uvig_211469	11403	temperate	0.6704831405833337	0.32951685941666636
uvig_211470	11404	virulent	0.26022507516533844	0.7397749248346616
uvig_211474	11405	temperate	0.5348071846989377	0.46519281530106227
uvig_211486	11406	virulent	0.21021005679662846	0.7897899432033715
uvig_211487	11407	temperate	0.6761541247898648	0.32384587521013525
uvig_211488	11408	virulent	0.04789461784380937	0.9521053821561907
uvig_211490	11409	temperate	0.8673997031508969	0.13260029684910313
uvig_211496	11410	temperate	0.7258852864845304	0.27411471351546957
uvig_211499	11411	temperate	0.6797324609186552	0.32026753908134475
uvig_211504	11412	temperate	0.7096567468916293	0.29034325310837067
uvig_211505	11413	temperate	0.8520205170543445	0.1479794829456556
uvig_211506	11414	temperate	0.585048828579864	0.41495117142013604
uvig_211507	11415	temperate	0.6346937922253242	0.3653062077746758
uvig_211509	11416	temperate	0.6877313297368101	0.31226867026318994
uvig_211517	11417	temperate	0.9083853831570733	0.09161461684292677
uvig_211542	11418	temperate	0.5348113170867267	0.46518868291327337
uvig_211547	11419	temperate	0.6315241710225873	0.36847582897741266
uvig_211548	11420	temperate	0.684686091120164	0.3153139088798361
uvig_211549	11421	virulent	0.47210350528576533	0.5278964947142347
uvig_211551	11422	virulent	0.3175324233755455	0.6824675766244546
uvig_211554	11423	virulent	0.41868873166994147	0.5813112683300585
uvig_211556	11424	temperate	0.5429074504407818	0.4570925495592182
uvig_211561	11425	virulent	0.12734584068372365	0.8726541593162763
uvig_211565	11426	virulent	0.3156561414969132	0.6843438585030868
uvig_211582	11427	temperate	0.8704005799326369	0.12959942006736305
uvig_211584	11428	temperate	0.6773564450036256	0.3226435549963744
uvig_211588	11429	temperate	0.6797199495900823	0.3202800504099177
uvig_211590	11430	temperate	0.5030974848198437	0.4969025151801562
uvig_211593	11431	temperate	0.7962474137444971	0.2037525862555028
uvig_211597	11432	temperate	0.7553207917192784	0.24467920828072165
uvig_211600	11433	temperate	0.5198056935750563	0.48019430642494365
uvig_211601	11434	temperate	0.745908754421711	0.254091245578289
uvig_211602	11435	temperate	0.7220765196350047	0.2779234803649953
uvig_211604	11436	temperate	0.84831079060034	0.15168920939966013
uvig_211605	11437	temperate	0.6158602007407169	0.38413979925928315
uvig_211606	11438	temperate	0.7122652461229675	0.28773475387703257
uvig_211607	11439	temperate	0.7808433540771366	0.21915664592286344
uvig_211610	11440	temperate	0.6433175096475745	0.3566824903524255
uvig_211611	11441	temperate	0.7886735120507611	0.2113264879492389
uvig_211612	11442	temperate	0.881899866830447	0.11810013316955303
uvig_211617	11443	virulent	0.030071222924799666	0.9699287770752003
uvig_211623	11444	temperate	0.8595878692263238	0.14041213077367615
uvig_211624	11445	temperate	0.8310882228333818	0.16891177716661826
uvig_211625	11446	temperate	0.7170627438644012	0.28293725613559884
uvig_211627	11447	virulent	0.003930828820839966	0.99606917117916
uvig_211633	11448	temperate	0.6722981055358981	0.327701894464102
uvig_211635	11449	temperate	0.9516025880171652	0.04839741198283472
uvig_211640	11450	temperate	0.9095996602296651	0.09040033977033489
uvig_211644	11451	temperate	0.532653863984759	0.46734613601524094
uvig_211648	11452	temperate	0.6386953672691142	0.36130463273088587
uvig_211651	11453	virulent	0.3622971131349482	0.6377028868650517
uvig_211653	11454	virulent	0.48211361042732676	0.5178863895726732
uvig_211706	11455	temperate	0.9501104012641622	0.04988959873583776
uvig_211711	11456	virulent	0.22292525167977184	0.7770747483202282
uvig_211712	11457	temperate	0.8608797392012608	0.13912026079873915
uvig_211713	11458	temperate	0.8672884779570827	0.13271152204291725
uvig_211714	11459	temperate	0.9181561327929872	0.08184386720701277
uvig_211715	11460	temperate	0.8880273757442725	0.11197262425572757
uvig_211716	11461	temperate	0.7663788220938582	0.23362117790614176
uvig_211717	11462	temperate	0.8380085828508554	0.1619914171491445
uvig_211718	11463	temperate	0.9151096981998108	0.08489030180018921
uvig_211719	11464	temperate	0.5311798978538795	0.46882010214612047
uvig_211720	11465	temperate	0.7330679407601448	0.26693205923985525
uvig_211721	11466	temperate	0.8284129213021509	0.17158707869784914
uvig_211723	11467	temperate	0.7875555989534573	0.21244440104654264
uvig_211724	11468	temperate	0.8310698434536997	0.16893015654630034
uvig_211727	11469	temperate	0.7408146344029956	0.2591853655970044
uvig_211728	11470	temperate	0.571430142938888	0.428569857061112
uvig_211729	11471	virulent	0.32445291841963686	0.6755470815803631
uvig_211732	11472	virulent	0.06385853549629765	0.9361414645037023
uvig_211733	11473	virulent	0.4107219954889996	0.5892780045110003
uvig_211736	11474	virulent	0.3367722600194858	0.6632277399805142
uvig_211742	11475	temperate	0.8569677143841842	0.1430322856158159
uvig_211743	11476	temperate	0.9018955532692252	0.09810444673077486
uvig_211744	11477	temperate	0.7706272598331263	0.22937274016687367
uvig_211747	11478	temperate	0.6018063149897324	0.39819368501026764
uvig_211748	11479	temperate	0.9182732055824175	0.0817267944175824
uvig_211749	11480	temperate	0.73171001005757	0.2682899899424301
uvig_211750	11481	temperate	0.900183627103067	0.09981637289693301
uvig_211752	11482	temperate	0.9225256422828368	0.07747435771716321
uvig_211753	11483	temperate	0.9232736727319769	0.07672632726802307
uvig_211754	11484	temperate	0.8197574781243293	0.1802425218756707
uvig_211755	11485	temperate	0.5203972838204911	0.4796027161795088
uvig_211756	11486	temperate	0.9202321570122299	0.07976784298777008
uvig_211757	11487	temperate	0.9072152441553555	0.09278475584464452
uvig_211758	11488	temperate	0.9490004950049843	0.050999504995015696
uvig_211761	11489	virulent	0.3668087631919536	0.6331912368080465
uvig_211763	11490	temperate	0.9526442229111183	0.047355777088881744
uvig_211766	11491	temperate	0.6662162072565865	0.33378379274341347
uvig_211767	11492	temperate	0.8791224712864336	0.12087752871356636
uvig_211770	11493	temperate	0.8265557508151137	0.17344424918488638
uvig_211772	11494	temperate	0.8606998286852653	0.13930017131473477
uvig_211773	11495	temperate	0.8774365477007157	0.1225634522992843
uvig_211774	11496	temperate	0.634591993843473	0.365408006156527
uvig_211776	11497	temperate	0.6887257725364618	0.3112742274635382
uvig_211777	11498	temperate	0.7181163380265763	0.2818836619734238
uvig_211779	11499	temperate	0.8535975443816236	0.14640245561837645
uvig_211781	11500	temperate	0.7993608303744195	0.2006391696255805
uvig_211782	11501	temperate	0.9338676221801879	0.06613237781981207
uvig_211784	11502	temperate	0.7783260318635716	0.22167396813642837
uvig_211808	11503	temperate	0.8698614801316618	0.1301385198683382
uvig_211824	11504	temperate	0.5680042734768566	0.4319957265231434
uvig_211826	11505	temperate	0.633522381012768	0.3664776189872319
uvig_211829	11506	temperate	0.575804042048654	0.42419595795134596
uvig_211831	11507	temperate	0.6654693403731886	0.33453065962681133
uvig_211833	11508	temperate	0.5872526238833832	0.4127473761166168
uvig_211834	11509	temperate	0.9954313744931582	0.0045686255068418625
uvig_211837	11510	temperate	0.7606147814622267	0.23938521853777328
uvig_211839	11511	temperate	0.9321726106442987	0.06782738935570128
uvig_211846	11512	temperate	0.567635518263515	0.4323644817364851
uvig_211851	11513	virulent	0.07314705630415477	0.9268529436958453
uvig_211853	11514	virulent	0.3101695102602545	0.6898304897397455
uvig_211855	11515	virulent	0.10235456753918568	0.8976454324608144
uvig_211858	11516	virulent	0.08341362089853127	0.9165863791014687
uvig_211869	11517	virulent	0.4656750983384094	0.5343249016615906
uvig_211871	11518	virulent	0.4043706907669344	0.5956293092330657
uvig_211878	11519	temperate	0.7454113053485696	0.25458869465143047
uvig_211888	11520	temperate	0.6242328169600869	0.375767183039913
uvig_211889	11521	temperate	0.8739419685766024	0.12605803142339755
uvig_211892	11522	temperate	0.5890072000121886	0.4109927999878113
uvig_211893	11523	virulent	0.2350806018484538	0.7649193981515462
uvig_211930	11524	temperate	0.8360447176668201	0.16395528233317994
uvig_211933	11525	virulent	0.13399983382458053	0.8660001661754194
uvig_211936	11526	virulent	0.38722249448404517	0.6127775055159548
uvig_211937	11527	temperate	0.5034653642579027	0.4965346357420974
uvig_211943	11528	virulent	0.4429898484202681	0.5570101515797319
uvig_211944	11529	virulent	0.3756165814174116	0.6243834185825884
uvig_211949	11530	temperate	0.9409240718648006	0.05907592813519932
uvig_211953	11531	temperate	0.8973480575395917	0.1026519424604083
uvig_211955	11532	temperate	0.9447799012216949	0.05522009877830514
uvig_211956	11533	temperate	0.5222411465674067	0.4777588534325932
uvig_211957	11534	virulent	0.33362697553327025	0.6663730244667297
uvig_211959	11535	temperate	0.7098193981122201	0.29018060188777994
uvig_211960	11536	virulent	0.43777783406850385	0.5622221659314962
uvig_211962	11537	temperate	0.7013960255276934	0.2986039744723067
uvig_211963	11538	temperate	0.9944751432230227	0.005524856776977397
uvig_211974	11539	virulent	0.4703548090809579	0.529645190919042
uvig_211980	11540	temperate	0.5594930042202481	0.440506995779752
uvig_211988	11541	temperate	0.9150377206466621	0.08496227935333794
uvig_211990	11542	virulent	0.25995742216778966	0.7400425778322103
uvig_211992	11543	temperate	0.5006039078562999	0.4993960921437
uvig_212000	11544	temperate	0.6018580836002276	0.3981419163997724
uvig_212050	11545	virulent	0.39529655581681444	0.6047034441831856
uvig_212052	11546	virulent	0.44002893035474483	0.5599710696452552
uvig_212053	11547	temperate	0.9184847080483107	0.08151529195168933
uvig_212055	11548	temperate	0.6000354054153566	0.3999645945846434
uvig_212056	11549	temperate	0.8750239201038152	0.12497607989618471
uvig_212058	11550	temperate	0.5691007384429794	0.4308992615570206
uvig_212062	11551	temperate	0.7041811394131083	0.29581886058689166
uvig_212063	11552	virulent	0.1216352579421885	0.8783647420578115
uvig_212065	11553	virulent	0.1444483387718203	0.8555516612281796
uvig_212066	11554	virulent	0.37633957939892176	0.6236604206010782
uvig_212067	11555	temperate	0.6105776342794768	0.38942236572052324
uvig_212068	11556	virulent	0.49119513876083654	0.5088048612391635
uvig_212070	11557	virulent	0.3169084160657666	0.6830915839342334
uvig_212071	11558	virulent	0.12224447048951896	0.8777555295104811
uvig_212072	11559	virulent	0.436989391305835	0.5630106086941651
uvig_212073	11560	virulent	0.4197860909557464	0.5802139090442535
uvig_212086	11561	virulent	0.47644280117330795	0.523557198826692
uvig_212090	11562	virulent	0.34851086876616316	0.6514891312338369
uvig_212091	11563	temperate	0.6693752261842363	0.33062477381576383
uvig_212092	11564	virulent	0.35945240132350786	0.6405475986764921
uvig_212093	11565	virulent	0.20757608058319046	0.7924239194168096
uvig_212099	11566	virulent	0.4195992331506261	0.5804007668493739
uvig_212101	11567	temperate	0.7453988473342092	0.2546011526657907
uvig_212102	11568	temperate	0.8074551159688184	0.1925448840311816
uvig_212106	11569	temperate	0.6473508510149242	0.3526491489850759
uvig_212107	11570	temperate	0.8150018269118057	0.18499817308819422
uvig_212110	11571	temperate	0.5589903869180972	0.4410096130819028
uvig_212111	11572	temperate	0.6710868219783097	0.3289131780216903
uvig_212112	11573	virulent	0.14887853813178245	0.8511214618682175
uvig_212114	11574	temperate	0.5037113624213865	0.49628863757861347
uvig_212119	11575	temperate	0.5717850081926754	0.42821499180732464
uvig_212122	11576	temperate	0.9328132813363197	0.06718671866368023
uvig_212124	11577	virulent	0.4877559338874041	0.5122440661125959
uvig_212126	11578	temperate	0.5387123081635622	0.4612876918364378
uvig_212130	11579	temperate	0.5373363264182361	0.4626636735817638
uvig_212132	11580	temperate	0.6609185376709111	0.33908146232908887
uvig_212157	11581	virulent	0.4345560198359481	0.5654439801640518
uvig_212159	11582	virulent	0.4776739663910658	0.5223260336089343
uvig_212164	11583	virulent	0.4176610077536975	0.5823389922463025
uvig_212165	11584	temperate	0.834924013302838	0.165075986697162
uvig_212166	11585	temperate	0.5953313173321739	0.40466868266782613
uvig_212170	11586	temperate	0.8179863031052191	0.18201369689478092
uvig_212180	11587	temperate	0.7257180433308655	0.27428195666913435
uvig_212182	11588	temperate	0.8377674196160836	0.16223258038391639
uvig_212186	11589	virulent	0.09327214386834094	0.9067278561316591
uvig_212187	11590	virulent	0.08437917713287839	0.9156208228671215
uvig_212190	11591	virulent	0.34248799973594984	0.6575120002640502
uvig_212204	11592	virulent	0.3134419785489261	0.6865580214510739
uvig_212206	11593	virulent	0.47368310185042495	0.526316898149575
uvig_212207	11594	temperate	0.5909648699662662	0.4090351300337337
uvig_212209	11595	temperate	0.5725213480617785	0.4274786519382216
uvig_212214	11596	virulent	0.311055043488775	0.688944956511225
uvig_212215	11597	temperate	0.702792368514031	0.29720763148596896
uvig_212220	11598	temperate	0.576853612889749	0.42314638711025104
uvig_212226	11599	temperate	0.677751506655916	0.32224849334408406
uvig_212231	11600	temperate	0.5445216702596721	0.4554783297403279
uvig_212233	11601	temperate	0.7319759757633135	0.2680240242366865
uvig_212234	11602	temperate	0.8973169343993403	0.10268306560065964
uvig_212237	11603	temperate	0.8987710737382744	0.10122892626172561
uvig_212239	11604	temperate	0.9392141250721153	0.06078587492788464
uvig_212243	11605	temperate	0.8657785576254607	0.13422144237453915
uvig_212245	11606	virulent	0.43421197356280367	0.5657880264371963
uvig_212277	11607	temperate	0.823796859252854	0.17620314074714613
uvig_212278	11608	temperate	0.5940616307155312	0.4059383692844688
uvig_212281	11609	temperate	0.6149283999833177	0.38507160001668217
uvig_212286	11610	virulent	0.2900207966797588	0.7099792033202413
uvig_212288	11611	virulent	0.22802240325651837	0.7719775967434817
uvig_212289	11612	virulent	0.42799784135380026	0.5720021586461997
uvig_212290	11613	temperate	0.5710007680370032	0.42899923196299683
uvig_212303	11614	temperate	0.5492734254715056	0.45072657452849435
uvig_212305	11615	temperate	0.534450530900728	0.4655494690992719
uvig_212307	11616	temperate	0.9464969539109608	0.05350304608903933
uvig_212308	11617	temperate	0.7000525083936384	0.2999474916063616
uvig_212309	11618	temperate	0.599376195032149	0.40062380496785094
uvig_212310	11619	temperate	0.9067999040982364	0.09320009590176356
uvig_212312	11620	temperate	0.7225478488145909	0.2774521511854092
uvig_212313	11621	temperate	0.7959156824673136	0.20408431753268638
uvig_212314	11622	temperate	0.7277003067157951	0.27229969328420495
uvig_212321	11623	temperate	0.7139390609435547	0.28606093905644525
uvig_212339	11624	virulent	0.2294657774783386	0.7705342225216614
uvig_212341	11625	temperate	0.6435437151723669	0.35645628482763314
uvig_212342	11626	virulent	0.36734561714355163	0.6326543828564484
uvig_212345	11627	temperate	0.530553071960158	0.469446928039842
uvig_212347	11628	temperate	0.6058485721692516	0.39415142783074836
uvig_212349	11629	virulent	0.2736594205644179	0.7263405794355821
uvig_212351	11630	virulent	0.4631073747150724	0.5368926252849275
uvig_212353	11631	temperate	0.7243398455387986	0.2756601544612014
uvig_212361	11632	virulent	0.19234838043391364	0.8076516195660863
uvig_212362	11633	virulent	0.1738883451388592	0.8261116548611408
uvig_212363	11634	virulent	0.2267395451698611	0.7732604548301389
uvig_212364	11635	virulent	0.18233369929186824	0.8176663007081318
uvig_212365	11636	virulent	0.10229698290265367	0.8977030170973463
uvig_212376	11637	virulent	0.10997779640217326	0.8900222035978267
uvig_212377	11638	virulent	0.17727891901525236	0.8227210809847477
uvig_212380	11639	temperate	0.8378330261254148	0.16216697387458529
uvig_212387	11640	virulent	0.27841381559973305	0.7215861844002669
uvig_212388	11641	virulent	0.1865832235169067	0.8134167764830933
uvig_212389	11642	virulent	0.18322133874539281	0.8167786612546072
uvig_212474	11643	temperate	0.7710438181142995	0.22895618188570058
uvig_212476	11644	temperate	0.8664306605782605	0.1335693394217395
uvig_212480	11645	temperate	0.9134038731154951	0.08659612688450484
uvig_212485	11646	temperate	0.7454823233428767	0.25451767665712327
uvig_212488	11647	virulent	0.4821904662668298	0.5178095337331702
uvig_212489	11648	temperate	0.5480690727644102	0.4519309272355898
uvig_212490	11649	temperate	0.6819389892441505	0.31806101075584947
uvig_212491	11650	virulent	0.46222745346650207	0.5377725465334979
uvig_212492	11651	temperate	0.8099318666180482	0.19006813338195183
uvig_212495	11652	temperate	0.8784808251129818	0.12151917488701819
uvig_212496	11653	temperate	0.6342592055337218	0.36574079446627816
uvig_212497	11654	virulent	0.39802247349395237	0.6019775265060475
uvig_212498	11655	temperate	0.6493259128334246	0.35067408716657544
uvig_212501	11656	temperate	0.9498986830764088	0.05010131692359117
uvig_212502	11657	temperate	0.808886541963697	0.19111345803630295
uvig_212504	11658	virulent	0.47337082200894887	0.5266291779910511
uvig_212506	11659	temperate	0.9376371470931958	0.06236285290680417
uvig_212509	11660	temperate	0.9542944749032704	0.045705525096729656
uvig_212510	11661	temperate	0.6788862668428424	0.3211137331571576
uvig_212512	11662	temperate	0.9522129644708702	0.04778703552912977
uvig_212513	11663	temperate	0.7741116944095989	0.2258883055904011
uvig_212514	11664	temperate	0.6650823057471827	0.33491769425281726
uvig_212518	11665	temperate	0.5985362308617963	0.40146376913820364
uvig_212573	11666	temperate	0.8939528880432397	0.10604711195676025
uvig_212575	11667	temperate	0.7867733428725636	0.21322665712743633
uvig_212577	11668	temperate	0.8163878788817731	0.18361212111822686
uvig_212578	11669	temperate	0.832518912002751	0.167481087997249
uvig_212580	11670	temperate	0.8483594218900663	0.15164057810993367
uvig_212582	11671	temperate	0.8938008956898985	0.10619910431010142
uvig_212587	11672	temperate	0.8794684092054783	0.12053159079452162
uvig_212589	11673	temperate	0.8674467217513879	0.13255327824861202
uvig_212590	11674	temperate	0.8204367336677499	0.1795632663322501
uvig_212591	11675	temperate	0.9718180804212743	0.028181919578725644
uvig_212593	11676	temperate	0.8795328610320404	0.1204671389679595
uvig_212595	11677	temperate	0.9165316139158574	0.08346838608414273
uvig_212608	11678	temperate	0.5223153710004662	0.47768462899953373
uvig_212609	11679	temperate	0.8987039687518664	0.10129603124813358
uvig_212611	11680	temperate	0.935518981461251	0.064481018538749
uvig_212615	11681	temperate	0.7629113812678022	0.23708861873219778
uvig_212624	11682	temperate	0.8128730132037643	0.18712698679623568
uvig_212625	11683	temperate	0.6194892597686036	0.38051074023139647
uvig_212626	11684	temperate	0.8276702117815324	0.17232978821846753
uvig_212627	11685	temperate	0.8634815341870876	0.13651846581291244
uvig_212632	11686	temperate	0.5956653933854503	0.40433460661454973
uvig_212636	11687	virulent	0.45982330936383353	0.5401766906361665
uvig_212663	11688	temperate	0.8464280721107829	0.15357192788921717
uvig_212666	11689	temperate	0.802215695611575	0.19778430438842493
uvig_212668	11690	temperate	0.7587106946708861	0.24128930532911383
uvig_212669	11691	temperate	0.860366790319417	0.13963320968058313
uvig_212671	11692	temperate	0.6425543636597271	0.3574456363402728
uvig_212673	11693	temperate	0.6083409160553465	0.39165908394465354
uvig_212675	11694	temperate	0.8304478210229018	0.16955217897709818
uvig_212685	11695	temperate	0.6695031850776701	0.3304968149223298
uvig_212689	11696	temperate	0.5555271904665051	0.44447280953349494
uvig_212695	11697	temperate	0.7837217474148143	0.21627825258518574
uvig_212696	11698	temperate	0.8418041034046664	0.15819589659533356
uvig_212698	11699	temperate	0.7697767855206273	0.23022321447937266
uvig_212699	11700	virulent	0.230103772537691	0.7698962274623091
uvig_212701	11701	temperate	0.8684128146773509	0.1315871853226491
uvig_212732	11702	temperate	0.6748242991682631	0.3251757008317368
uvig_212742	11703	temperate	0.8527543498163288	0.14724565018367122
uvig_212743	11704	temperate	0.6012053752148612	0.39879462478513883
uvig_212745	11705	temperate	0.727171171626962	0.27282882837303807
uvig_212746	11706	virulent	0.10463903964947958	0.8953609603505204
uvig_212755	11707	temperate	0.5817032855454939	0.4182967144545061
uvig_212756	11708	virulent	0.30939094174871157	0.6906090582512884
uvig_212758	11709	temperate	0.8621829493517145	0.13781705064828545
uvig_212759	11710	virulent	0.4110738053949822	0.5889261946050179
uvig_212760	11711	temperate	0.6179068912810868	0.3820931087189133
uvig_212763	11712	virulent	0.3911998025225207	0.6088001974774794
uvig_212765	11713	temperate	0.5767971482530637	0.4232028517469363
uvig_212766	11714	virulent	0.40094093054532626	0.5990590694546737
uvig_212771	11715	temperate	0.680835610537338	0.31916438946266207
uvig_212801	11716	virulent	0.48542229657882185	0.5145777034211781
uvig_212804	11717	temperate	0.7830013706658238	0.2169986293341762
uvig_212805	11718	virulent	0.11558555782342622	0.8844144421765737
uvig_212806	11719	temperate	0.754420777846986	0.2455792221530139
uvig_212818	11720	temperate	0.7757468377025007	0.2242531622974993
uvig_212819	11721	temperate	0.5255399427691889	0.4744600572308111
uvig_212820	11722	temperate	0.8120757187230152	0.18792428127698485
uvig_212822	11723	temperate	0.6224877198684359	0.37751228013156424
uvig_212825	11724	temperate	0.6928872914261637	0.30711270857383627
uvig_212826	11725	virulent	0.3578622884907125	0.6421377115092876
uvig_212828	11726	temperate	0.9234408838898908	0.07655911611010914
uvig_212836	11727	temperate	0.9487072923136346	0.05129270768636537
uvig_212849	11728	temperate	0.8681650185428396	0.1318349814571605
uvig_212851	11729	temperate	0.6721546691377763	0.32784533086222356
uvig_212860	11730	virulent	0.48189252739932986	0.5181074726006701
uvig_212861	11731	temperate	0.8408607470879353	0.1591392529120647
uvig_212863	11732	virulent	0.10195371291562949	0.8980462870843704
uvig_212865	11733	virulent	0.26289595828018725	0.7371040417198128
uvig_212882	11734	temperate	0.6120493102227057	0.38795068977729424
uvig_212884	11735	temperate	0.7077701785355289	0.29222982146447113
uvig_212885	11736	temperate	0.7295771381897604	0.2704228618102396
uvig_212886	11737	temperate	0.6470734828172853	0.3529265171827148
uvig_212888	11738	temperate	0.9184323737304557	0.08156762626954425
uvig_212889	11739	temperate	0.8058170370578851	0.19418296294211493
uvig_212890	11740	virulent	0.4801698071729449	0.5198301928270551
uvig_212892	11741	virulent	0.10889221781448671	0.8911077821855133
uvig_212893	11742	virulent	0.3865664558187483	0.6134335441812516
uvig_212894	11743	temperate	0.7862294348795026	0.2137705651204975
uvig_212895	11744	temperate	0.8248488166537813	0.1751511833462188
uvig_212896	11745	temperate	0.8211776780496448	0.17882232195035516
uvig_212898	11746	temperate	0.9907771678608942	0.00922283213910584
uvig_212903	11747	virulent	0.2302354847242119	0.769764515275788
uvig_212906	11748	temperate	0.9644302865195582	0.035569713480441696
uvig_212907	11749	virulent	0.4708786203840983	0.5291213796159017
uvig_212911	11750	temperate	0.5901395767395382	0.40986042326046174
uvig_212912	11751	temperate	0.6752625866243289	0.32473741337567114
uvig_212913	11752	temperate	0.7104280978072879	0.28957190219271206
uvig_212915	11753	virulent	0.34934352520763323	0.6506564747923668
uvig_212921	11754	temperate	0.5791388785625763	0.4208611214374237
uvig_212923	11755	virulent	0.38166885285502783	0.6183311471449722
uvig_212924	11756	temperate	0.9969977332124597	0.003002266787540312
uvig_212952	11757	temperate	0.8038271929067436	0.19617280709325638
uvig_212954	11758	temperate	0.5525984506045146	0.4474015493954853
uvig_212955	11759	virulent	0.26212656740440443	0.7378734325955957
uvig_212957	11760	temperate	0.8296235445712593	0.17037645542874072
uvig_212961	11761	virulent	0.3690494255575441	0.6309505744424558
uvig_212967	11762	temperate	0.8718266167735591	0.12817338322644095
uvig_212973	11763	temperate	0.8880138108900516	0.11198618910994834
uvig_212974	11764	temperate	0.9831231555850235	0.016876844414976423
uvig_212994	11765	temperate	0.6327035117165264	0.3672964882834736
uvig_212996	11766	temperate	0.6957579991369146	0.3042420008630854
uvig_212997	11767	virulent	0.45637940628244944	0.5436205937175506
uvig_213006	11768	virulent	0.2521522802194719	0.7478477197805281
uvig_213010	11769	temperate	0.683534626423345	0.316465373576655
uvig_213018	11770	temperate	0.6304762360657401	0.36952376393425995
uvig_213019	11771	virulent	0.06369368727707417	0.9363063127229259
uvig_213023	11772	virulent	0.42768665293826114	0.5723133470617389
uvig_213025	11773	temperate	0.6161324957437085	0.3838675042562914
uvig_213032	11774	temperate	0.7167116836415838	0.2832883163584162
uvig_213033	11775	virulent	0.44794418736340563	0.5520558126365943
uvig_213036	11776	temperate	0.7106654615176874	0.2893345384823126
uvig_213037	11777	temperate	0.9583665704942002	0.041633429505799846
uvig_213040	11778	virulent	0.20734626862026642	0.7926537313797336
uvig_213044	11779	temperate	0.661896804892601	0.3381031951073989
uvig_213046	11780	temperate	0.6241818839097134	0.37581811609028665
uvig_213047	11781	virulent	0.2912944772419592	0.7087055227580409
uvig_213048	11782	virulent	0.4811358643702365	0.5188641356297635
uvig_213051	11783	virulent	0.0816040064748177	0.9183959935251823
uvig_213055	11784	temperate	0.6907046175284026	0.3092953824715973
uvig_213056	11785	temperate	0.5216122464406293	0.4783877535593707
uvig_213057	11786	temperate	0.7090077721096547	0.29099222789034523
uvig_213081	11787	temperate	0.6055886176188758	0.39441138238112416
uvig_213089	11788	virulent	0.41778112214113705	0.582218877858863
uvig_213093	11789	temperate	0.8637254824241831	0.13627451757581688
uvig_213097	11790	virulent	0.2536233454648377	0.7463766545351622
uvig_213106	11791	temperate	0.7836164712150717	0.2163835287849284
uvig_213108	11792	virulent	0.42036335721982304	0.5796366427801769
uvig_213109	11793	temperate	0.7118005130845999	0.28819948691540004
uvig_213113	11794	virulent	0.4269090252531293	0.5730909747468708
uvig_213114	11795	temperate	0.6904278903566275	0.30957210964337245
uvig_213116	11796	temperate	0.6104261972434563	0.3895738027565438
uvig_213118	11797	temperate	0.8874407189923982	0.11255928100760183
uvig_213120	11798	temperate	0.5467844667275646	0.45321553327243536
uvig_213121	11799	temperate	0.6411920323283016	0.35880796767169837
uvig_213122	11800	virulent	0.22858857441772715	0.7714114255822729
uvig_213125	11801	temperate	0.7701072860889395	0.2298927139110605
uvig_213127	11802	temperate	0.7146675941427492	0.2853324058572509
uvig_213135	11803	temperate	0.7756447943626031	0.2243552056373969
uvig_213150	11804	virulent	0.3229038458639333	0.6770961541360668
uvig_213155	11805	virulent	0.35604428698312285	0.6439557130168772
uvig_213156	11806	temperate	0.7342042713258735	0.26579572867412654
uvig_213158	11807	virulent	0.2604214327471976	0.7395785672528025
uvig_213159	11808	virulent	0.2248990389478429	0.7751009610521571
uvig_213161	11809	virulent	0.2530288351686054	0.7469711648313946
uvig_213162	11810	virulent	0.12942504357105916	0.8705749564289408
uvig_213175	11811	temperate	0.7315366232652917	0.2684633767347083
uvig_213176	11812	virulent	0.28478894296926116	0.7152110570307388
uvig_213179	11813	virulent	0.49503301544269707	0.5049669845573029
uvig_213180	11814	temperate	0.6746162066191371	0.3253837933808629
uvig_213188	11815	temperate	0.8618607346251118	0.1381392653748882
uvig_213190	11816	temperate	0.8648085046732108	0.13519149532678917
uvig_213191	11817	temperate	0.7025982261314493	0.29740177386855066
uvig_213194	11818	temperate	0.6140790767184103	0.3859209232815897
uvig_213201	11819	virulent	0.45739400794331087	0.5426059920566891
